51800;-0.12918
52000;1.2179
52200;0.69
52400;1.963
52600;-0.25925
52800;-1.0839
53000;1.4649
53200;4.0358
53400;0.34243
53600;-3.9162
53800;-0.64541
54000;1.6194
54200;0.72831
54400;-0.80517
54600;0.66535
54800;2.2809
55000;0.12442
55200;-0.86345
55400;-0.67985
55600;1.1479
55800;2.8036
56000;0.079482
56200;-2.5195
56400;-1.3195
56600;2.3363
56800;3.0938
57000;1.1848
57200;-2.0655
57400;-1.4045
57600;0.59837
57800;2.9151
58000;0.32038
58200;-2.7092
58400;1.1152
58600;3.3118
58800;0.81773
59000;-3.4097
59200;-1.2431
59400;2.875
59600;0.76472
59800;-2.2963
60000;-1.7056
60200;1.8533
60400;0.91349
60600;-0.11953
60800;1.0182
61000;0.097333
61200;-0.79407
61400;0.19055
61600;1.8957
61800;0.93828
62000;-0.83801
62200;-1.4848
62400;-0.0065421
62600;1.7993
62800;2.2279
63000;-0.20268
63200;-3.0491
63400;-0.31953
63600;2.2513
63800;0.68697
64000;-1.8142
64200;-1.9736
64400;0.53844
64600;0.95599
64800;-0.50892
65000;-0.8002
65200;0.34142
65400;0.52693
65600;-0.26767
65800;-0.46815
66000;0.53197
66200;1.8157
66400;0.73924
66600;-1.5175
66800;-0.44862
67000;0.83388
67200;-1.1717
67400;-3.3658
67600;-1.786
67800;1.9197
68000;1.3851
68200;-1.8404
68400;-1.6196
68600;0.32749
68800;0.76338
69000;0.57664
69200;0.34463
69400;2.0787
69600;0.6503
69800;-1.4095
70000;-1.5172
70200;0.47723
70400;1.3064
70600;-1.7456
70800;-1.8262
71000;1.5982
71200;1.3696
71400;-0.37343
71600;-0.2163
71800;1.311
72000;1.3432
72200;-2.9057
72400;-2.5106
72600;2.4728
72800;3.145
73000;-1.0299
73200;-2.3881
73400;1.2376
73600;2.4355
73800;-1.018
74000;-2.434
74200;-0.12355
74400;2.8069
74600;1.3532
74800;-1.292
75000;-1.3223
75200;0.27464
75400;1.2014
75600;0.35741
75800;-2.252
76000;-0.78267
76200;2.4944
76400;1.2643
76600;-0.043839
76800;-0.46408
77000;-0.5245
77200;0.05997
77400;0.16239
77600;0.24186
77800;0.69733
78000;-0.2762
78200;-0.18228
78400;1.9216
78600;1.6538
78800;-0.21585
79000;-2.2026
79200;-1.0223
79400;1.6979
79600;1.2266
79800;-2.6154
80000;-3.2803
80200;2.1344
80400;2.5064
80600;1.1227
80800;-3.8903
81000;-1.6165
81200;2.6279
81400;1.3254
81600;-1.3004
81800;-2.2443
82000;1.2268
82200;2.2303
82400;-1.9518
82600;-4.7945
82800;-0.16079
83000;4.9332
83200;1.7898
83400;-3.3554
83600;-1.7507
83800;0.7657
84000;3.0556
84200;-0.58973
84400;-2.5836
84600;-0.66688
84800;2.0164
85000;-0.80609
85200;-0.33106
85400;1.0914
85600;2.6022
85800;1.3242
86000;-1.673
86200;-2.5003
86400;-1.1506
86600;1.6721
86800;1.6413
87000;0.20056
87200;-2.2038
87400;-0.026796
87600;1.8265
87800;-0.20431
88000;-0.7483
88200;0.20462
88400;0.42492
88600;1.8411
88800;0.82163
89000;-1.3366
89200;-0.78084
89400;0.92211
89600;1.0749
89800;0.038373
90000;-1.4519
90200;-1.2633
90400;1.1432
90600;3.2387
90800;-0.24977
91000;-3.6786
91200;-1.1423
91400;2.1162
91600;1.2214
91800;-0.85102
92000;-1.3624
92200;-0.32226
92400;0.54947
92600;-0.89988
92800;-1.5691
93000;-1.1638
93200;0.39012
93400;-0.03701
93600;-1.0304
93800;-0.58115
94000;-0.5505
94200;0.28041
94400;0.86489
94600;-0.92809
94800;0.14358
95000;-0.80056
95200;-0.74683
95400;-1.0683
95600;-0.067652
95800;-0.48958
96000;-0.66759
96200;-0.54932
96400;-0.81573
96600;-1.8701
96800;0.6566
97000;3.6932
97200;2.806
97400;-2.605
97600;-3.0723
97800;0.69653
98000;2.7427
98200;-0.65317
98400;-4.3096
98600;-0.80679
98800;1.9805
99000;-0.66284
99200;0.59098
99400;0.47422
99600;0.073367
99800;0.8351
1,00E+05;-1.4929
1.002e+05;-0.70281
1.004e+05;1.4852
1.006e+05;1.0909
1.008e+05;-0.70313
1.01e+05;-1.6116
1.012e+05;0.80209
1.014e+05;0.67995
1.016e+05;-1.2341
1.018e+05;-0.18885
1.02e+05;2.6171
1.022e+05;0.54983
1.024e+05;-2.4338
1.026e+05;-0.76194
1.028e+05;2.7909
1.03e+05;2.4148
1.032e+05;-1.2381
1.034e+05;-2.9377
1.036e+05;0.73894
1.038e+05;2.4926
1.04e+05;1.5336
1.042e+05;-2.9422
1.044e+05;-1.9683
1.046e+05;3.053
1.048e+05;1.9956
1.05e+05;-2.4685
1.052e+05;-3.2707
1.054e+05;0.71491
1.056e+05;2.6305
1.058e+05;0.35396
1.06e+05;-2.8816
1.062e+05;-1.0651
1.064e+05;1.3818
1.066e+05;0.8979
1.068e+05;-1.6743
1.07e+05;-1.5031
1.072e+05;4.4584
1.074e+05;5.9475
1.076e+05;-0.63552
1.078e+05;-4.1614
1.08e+05;-2.0181
1.082e+05;2.1391
1.084e+05;1.6368
1.086e+05;-0.68492
1.088e+05;-1.032
1.09e+05;0.34682
1.092e+05;0.58932
1.094e+05;-1.0265
1.096e+05;-0.77409
1.098e+05;1.7281
1.1e+05;1.5651
1.102e+05;-0.73195
1.104e+05;-0.81416
1.106e+05;0.92556
1.108e+05;-0.68745
1.11e+05;-0.92791
1.112e+05;-0.15437
1.114e+05;-1.338
1.116e+05;-1.6065
1.118e+05;0.26859
1.12e+05;2.1912
1.122e+05;0.21319
1.124e+05;-1.4267
1.126e+05;-1.4966
1.128e+05;-1.4649
1.13e+05;0.85169
1.132e+05;0.47623
1.134e+05;0.63411
1.136e+05;1.5443
1.138e+05;-0.41568
1.14e+05;-0.16731
1.142e+05;1.236
1.144e+05;-0.9104
1.146e+05;-1.2953
1.148e+05;0.60085
1.15e+05;1.7395
1.152e+05;0.71795
1.154e+05;-0.5018
1.156e+05;-0.046496
1.158e+05;0.074908
1.16e+05;0.43891
1.162e+05;-2.1812
1.164e+05;-2.1738
1.166e+05;2.2947
1.168e+05;1.7667
1.17e+05;-0.97821
1.172e+05;-0.19873
1.174e+05;-0.16596
1.176e+05;-0.85009
1.178e+05;-0.61498
1.18e+05;0.93663
1.182e+05;0.56821
1.184e+05;-1.5567
1.186e+05;-2.4945
1.188e+05;0.12671
1.19e+05;1.8125
1.192e+05;-0.092837
1.194e+05;-1.7398
1.196e+05;-1.5431
1.198e+05;1.4781
1.2e+05;-0.49671
1.202e+05;-1.1869
1.204e+05;0.71032
1.206e+05;0.3138
1.208e+05;-0.53121
1.21e+05;-0.11862
1.212e+05;-0.22524
1.214e+05;0.01368
1.216e+05;0.59641
1.218e+05;-0.76917
1.22e+05;0.12728
1.222e+05;1.7481
1.224e+05;0.74377
1.226e+05;-1.1602
1.228e+05;-2.1076
1.23e+05;0.79073
1.232e+05;0.70743
1.234e+05;1.1704
1.236e+05;0.31166
1.238e+05;-0.57803
1.24e+05;-0.81634
1.242e+05;-1.9588
1.244e+05;-1.1302
1.246e+05;1.5933
1.248e+05;3.7946
1.25e+05;0.604
1.252e+05;-2.5447
1.254e+05;-1.7886
1.256e+05;1.6215
1.258e+05;2.8796
1.26e+05;-0.68729
1.262e+05;-0.61812
1.264e+05;-0.85586
1.266e+05;-0.1385
1.268e+05;0.69557
1.27e+05;-1.6345
1.272e+05;-0.48137
1.274e+05;1.241
1.276e+05;0.83809
1.278e+05;0.053371
1.28e+05;0.38923
1.282e+05;0.87626
1.284e+05;-0.51733
1.286e+05;-0.9028
1.288e+05;0.49648
1.29e+05;-0.38562
1.292e+05;-1.5489
1.294e+05;-0.58314
1.296e+05;1.1418
1.298e+05;2.6
1.3e+05;0.66378
1.302e+05;-2.3234
1.304e+05;-1.8571
1.306e+05;2.8353
1.308e+05;5.0698
1.31e+05;-0.57989
1.312e+05;-4.7087
1.314e+05;-2.3614
1.316e+05;4.0335
1.318e+05;3.3889
1.32e+05;-1.0448
1.322e+05;-3.9332
1.324e+05;-0.10358
1.326e+05;2.4615
1.328e+05;2.0963
1.33e+05;-1.8915
1.332e+05;-2.3319
1.334e+05;0.46581
1.336e+05;2.9992
1.338e+05;0.95555
1.34e+05;-3.1169
1.342e+05;-2.3322
1.344e+05;0.74813
1.346e+05;2.5959
1.348e+05;0.51222
1.35e+05;-3.5585
1.352e+05;-3.3842
1.354e+05;1.7911
1.356e+05;3.9419
1.358e+05;-0.081544
1.36e+05;-4.7217
1.362e+05;-2.9031
1.364e+05;3.7735
1.366e+05;3.3092
1.368e+05;-2.4123
1.37e+05;-2.0548
1.372e+05;0.51695
1.374e+05;1.9344
1.376e+05;0.58456
1.378e+05;-0.55226
1.38e+05;-1.4877
1.382e+05;0.35282
1.384e+05;4.0445
1.386e+05;-0.5819
1.388e+05;-2.9762
1.39e+05;-0.6571
1.392e+05;1.3567
1.394e+05;0.10071
1.396e+05;-0.55726
1.398e+05;2.0679
1.4e+05;0.27234
1.402e+05;-1.0316
1.404e+05;-1.0864
1.406e+05;2.476
1.408e+05;2.1566
1.41e+05;-1.4717
1.412e+05;-1.5469
1.414e+05;0.7077
1.416e+05;2.557
1.418e+05;0.015361
1.42e+05;-3.1624
1.422e+05;-0.71457
1.424e+05;3.8766
1.426e+05;0.53802
1.428e+05;-3.1822
1.43e+05;-0.38026
1.432e+05;0.51158
1.434e+05;1.0831
1.436e+05;0.66863
1.438e+05;-0.45243
1.44e+05;-1.4409
1.442e+05;-0.077454
1.444e+05;1.2226
1.446e+05;1.364
1.448e+05;0.094604
1.45e+05;-1.4131
1.452e+05;1.1203
1.454e+05;1.4157
1.456e+05;-1.2842
1.458e+05;-1.9562
1.46e+05;1.2991
1.462e+05;2.1499
1.464e+05;0.49456
1.466e+05;-1.5024
1.468e+05;1.6405
1.47e+05;0.028386
1.472e+05;-1.7198
1.474e+05;-0.62287
1.476e+05;1.2782
1.478e+05;2.3379
1.48e+05;-0.10175
1.482e+05;-2.0157
1.484e+05;-0.45472
1.486e+05;2.2277
1.488e+05;0.34264
1.49e+05;-1.2285
1.492e+05;-2.2077
1.494e+05;0.24171
1.496e+05;0.89688
1.498e+05;-0.57717
1.5e+05;-0.60813
1.502e+05;-0.84578
1.504e+05;-0.75621
1.506e+05;-1.0661
1.508e+05;-1.9434
1.51e+05;0.11834
1.512e+05;2.7529
1.514e+05;0.54927
1.516e+05;-2.2715
1.518e+05;-2.1676
1.52e+05;2.7503
1.522e+05;2.3098
1.524e+05;-0.21326
1.526e+05;-1.5498
1.528e+05;-0.55738
1.53e+05;2.1548
1.532e+05;2.0748
1.534e+05;-1.2128
1.536e+05;-0.72772
1.538e+05;2.5332
1.54e+05;1.2765
1.542e+05;-1.8993
1.544e+05;-1.1864
1.546e+05;1.5153
1.548e+05;2.2112
1.55e+05;-0.80447
1.552e+05;-1.2952
1.554e+05;1.3036
1.556e+05;1.6048
1.558e+05;-0.40816
1.56e+05;-2.6606
1.562e+05;-1.6445
1.564e+05;0.1737
1.566e+05;0.12339
1.568e+05;-0.25704
1.57e+05;-1.7907
1.572e+05;1.9145
1.574e+05;2.7462
1.576e+05;-2.7754
1.578e+05;-4.1841
1.58e+05;0.85786
1.582e+05;1.8918
1.584e+05;-0.57865
1.586e+05;-0.59602
1.588e+05;0.12023
1.59e+05;0.44565
1.592e+05;-0.96408
1.594e+05;-1.2014
1.596e+05;-0.94071
1.598e+05;1.0431
1.6e+05;0.6133
1.602e+05;0.13286
1.604e+05;0.78646
1.606e+05;1.2068
1.608e+05;-0.30195
1.61e+05;-1.5601
1.612e+05;-1.4505
1.614e+05;0.93141
1.616e+05;2.3993
1.618e+05;-0.36627
1.62e+05;-2.2026
1.622e+05;0.24853
1.624e+05;2.7006
1.626e+05;-0.80557
1.628e+05;-2.2022
1.63e+05;0.17963
1.632e+05;1.6645
1.634e+05;1.2484
1.636e+05;-1.3213
1.638e+05;-2.2213
1.64e+05;0.66663
1.642e+05;2.4368
1.644e+05;-0.019757
1.646e+05;-1.1593
1.648e+05;-1.85
1.65e+05;-0.7025
1.652e+05;-1.8029
1.654e+05;0.54253
1.656e+05;0.61407
1.658e+05;-0.50293
1.66e+05;0.36713
1.662e+05;0.5635
1.664e+05;-0.56509
1.666e+05;-1.4688
1.668e+05;-0.22894
1.67e+05;1.7093
1.672e+05;-0.82032
1.674e+05;-1.6819
1.676e+05;0.93409
1.678e+05;0.205
1.68e+05;-0.016406
1.682e+05;0.51432
1.684e+05;-0.71472
1.686e+05;-2.1304
1.688e+05;0.3658
1.69e+05;2.6223
1.692e+05;1.073
1.694e+05;-1.0131
1.696e+05;-2.3444
1.698e+05;0.69099
1.7e+05;1.5028
1.702e+05;-0.6633
1.704e+05;-2.9572
1.706e+05;0.7437
1.708e+05;2.7639
1.71e+05;1.2378
1.712e+05;-0.32877
1.714e+05;-2.2261
1.716e+05;0.23819
1.718e+05;1.8396
1.72e+05;1.2756
1.722e+05;0.018692
1.724e+05;-0.19439
1.726e+05;-0.89088
1.728e+05;-0.23824
1.73e+05;0.90538
1.732e+05;3.6207
1.734e+05;1.5885
1.736e+05;-0.09939
1.738e+05;-0.88615
1.74e+05;0.025499
1.742e+05;1.3297
1.744e+05;-0.14926
1.746e+05;0.13304
1.748e+05;0.001685
1.75e+05;-1.4795
1.752e+05;0.42563
1.754e+05;-0.25722
1.756e+05;-2.2619
1.758e+05;-0.18439
1.76e+05;0.80331
1.762e+05;-0.52223
1.764e+05;-0.96127
1.766e+05;-0.3595
1.768e+05;0.43838
1.77e+05;0.69118
1.772e+05;-1.3119
1.774e+05;-2.1707
1.776e+05;-1.7012
1.778e+05;0.83599
1.78e+05;2.276
1.782e+05;-0.68825
1.784e+05;-1.526
1.786e+05;0.63312
1.788e+05;2.4015
1.79e+05;1.2033
1.792e+05;-2.249
1.794e+05;-2.4942
1.796e+05;1.0993
1.798e+05;1.6603
1.8e+05;1.0714
1.802e+05;0.373
1.804e+05;-0.65005
1.806e+05;-0.92055
1.808e+05;0.75468
1.81e+05;0.30657
1.812e+05;-0.63679
1.814e+05;-0.96676
1.816e+05;0.32499
1.818e+05;1.9993
1.82e+05;1.0823
1.822e+05;-0.13112
1.824e+05;-1.8199
1.826e+05;-0.26126
1.828e+05;0.39416
1.83e+05;0.71208
1.832e+05;0.22399
1.834e+05;0.79384
1.836e+05;1.1582
1.838e+05;0.36561
1.84e+05;-1.3219
1.842e+05;-1.1651
1.844e+05;-1.3435
1.846e+05;0.080687
1.848e+05;-0.45217
1.85e+05;0.72963
1.852e+05;1.4826
1.854e+05;-0.00064408
1.856e+05;-1.5647
1.858e+05;-0.32582
1.86e+05;2.759
1.862e+05;2.4375
1.864e+05;-1.9244
1.866e+05;-2.3589
1.868e+05;-0.28863
1.87e+05;2.2013
1.872e+05;1.6303
1.874e+05;-0.37185
1.876e+05;-2.9471
1.878e+05;-0.082011
1.88e+05;1.4688
1.882e+05;0.1297
1.884e+05;-0.34814
1.886e+05;0.090004
1.888e+05;0.14177
1.89e+05;0.57726
1.892e+05;1.6943
1.894e+05;-0.57702
1.896e+05;-2.8786
1.898e+05;-1.5642
1.9e+05;0.88935
1.902e+05;0.84696
1.904e+05;0.11929
1.906e+05;-2.7276
1.908e+05;-0.67773
1.91e+05;1.2003
1.912e+05;2.0018
1.914e+05;-1.2153
1.916e+05;-1.9585
1.918e+05;-0.55293
1.92e+05;0.71935
1.922e+05;0.39801
1.924e+05;-0.68487
1.926e+05;-1.0487
1.928e+05;1.3616
1.93e+05;1.7976
1.932e+05;1.3051
1.934e+05;-1.3238
1.936e+05;-0.37462
1.938e+05;-1.1526
1.94e+05;0.59241
1.942e+05;1.4712
1.944e+05;-0.40673
1.946e+05;-0.60367
1.948e+05;1.0219
1.95e+05;1.8231
1.952e+05;0.14919
1.954e+05;-0.81266
1.956e+05;-1.0372
1.958e+05;-0.7562
1.96e+05;0.33526
1.962e+05;0.89209
1.964e+05;0.95036
1.966e+05;-1.2191
1.968e+05;-1.6155
1.97e+05;3.4651
1.972e+05;1.7093
1.974e+05;-0.33897
1.976e+05;-0.50801
1.978e+05;-0.43903
1.98e+05;0.16814
1.982e+05;0.18651
1.984e+05;0.39493
1.986e+05;1.3349
1.988e+05;-1.5533
1.99e+05;0.48982
1.992e+05;2.1674
1.994e+05;-0.29055
1.996e+05;-1.9471
1.998e+05;-0.052097
