Time,video,frame_index,slidedFather,slidedMother,slidedTherapist,slidedPatient
1,F1044N.VOB,1,NA,3.74532e-05,0.004084172,0.005186032
2,F1044N.VOB,2,NA,1.997504e-05,0.004146458,0.005352142
3,F1044N.VOB,3,NA,2.49688e-05,0.003995192,0.005301464
4,F1044N.VOB,4,NA,4.74408e-05,0.003941804,0.0056731
5,F1044N.VOB,5,NA,8.489388e-05,0.003852824,0.006526176
6,F1044N.VOB,6,NA,0.00013233456,0.004262132,0.007249742
7,F1044N.VOB,7,NA,0.00023970036,0.005062952,0.008851722
8,F1044N.VOB,8,NA,0.000267166,0.005285402,0.010217216
9,F1044N.VOB,9,NA,0.00025218464,0.005036258,0.010946414
10,F1044N.VOB,10,NA,0.00020474404,0.004956176,0.011329304
11,F1044N.VOB,11,NA,0.00014731584,0.004457888,0.011056208
12,F1044N.VOB,12,NA,6.991264e-05,0.004030784,0.009915958
13,F1044N.VOB,13,NA,9.488144e-05,0.004208744,0.009124812
14,F1044N.VOB,14,NA,9.98752e-05,0.004262132,0.008195718
15,F1044N.VOB,15,NA,9.98752e-05,0.004164254,0.006641608
16,F1044N.VOB,16,NA,0.0002172286,0.004146458,0.004983316
17,F1044N.VOB,17,NA,0.00035206,0.003817232,0.00370511
18,F1044N.VOB,18,NA,0.0004843946,0.003568088,0.0023002082
19,F1044N.VOB,19,NA,0.0005493134,0.003799436,0.001348592
20,F1044N.VOB,20,NA,0.0007890134,0.003799436,0.0006841496
21,F1044N.VOB,21,NA,0.0008039946,0.003817232,0.00047299304
22,F1044N.VOB,22,NA,0.0006666662,0.005009562,0.00028717424
23,F1044N.VOB,23,NA,0.0005642942,0.005854872,0.00028717424
24,F1044N.VOB,24,NA,0.0005243442,0.006370956,0.00025620464
25,F1044N.VOB,25,NA,0.00028963796,0.007438716,0.00027872804
26,F1044N.VOB,26,NA,0.00020224716,0.008017086,0.0002928052
27,F1044N.VOB,27,NA,0.0001822722,0.007358636,0.0003491138
28,F1044N.VOB,28,NA,0.00011485644,0.007776848,0.0004983316
29,F1044N.VOB,29,NA,0.00014731584,0.007954808,0.0006222106
30,F1044N.VOB,30,NA,0.00014731584,0.00758999,0.0005912408
31,F1044N.VOB,31,NA,0.00010237204,0.007990398,0.0007967682
32,F1044N.VOB,32,NA,9.48814e-05,0.007776846,0.0008671542
33,F1044N.VOB,33,NA,7.740324e-05,0.006388752,0.0011008362
34,F1044N.VOB,34,NA,7.240944e-05,0.005561238,0.001804695
35,F1044N.VOB,35,NA,8.489384e-05,0.00497397,0.0029027138
36,F1044N.VOB,36,NA,8.739072e-05,0.003977396,0.0038346218
37,F1044N.VOB,37,NA,0.00012734072,0.003612578,0.005126906
38,F1044N.VOB,38,NA,0.00012484384,0.003612578,0.005718146
39,F1044N.VOB,39,NA,6.242192e-05,0.003630374,0.005639314
40,F1044N.VOB,40,NA,5.493128e-05,0.003754946,0.0052902
41,F1044N.VOB,41,NA,5.992504e-05,0.003835028,0.004805946
42,F1044N.VOB,42,NA,3.74532e-05,0.004297724,0.003826174
43,F1044N.VOB,43,NA,6.74158e-05,0.004796012,0.003136394
44,F1044N.VOB,44,NA,8.988772e-05,0.004680338,0.00259583
45,F1044N.VOB,45,NA,0.0002197254,0.00432442,0.002027114
46,F1044N.VOB,46,NA,0.00070911276,0.00445789,0.0015569358
47,F1044N.VOB,47,NA,0.0017078646,0.00410197,0.001227531
48,F1044N.VOB,48,NA,0.003121098,0.003995194,0.0009009396
49,F1044N.VOB,49,NA,0.0048489372,0.00675358,0.0006728896
50,F1044N.VOB,50,NA,0.00640699,0.010730976,0.0004194996
51,F1044N.VOB,51,NA,0.007033708,0.014165598,0.00023931184
52,F1044N.VOB,52,NA,0.006644194,0.017653618,9.572464e-05
53,F1044N.VOB,53,NA,0.0052584262,0.02004718,6.193948e-05
54,F1044N.VOB,54,NA,0.00351560572,0.01914848,3.378522e-05
55,F1044N.VOB,55,NA,0.0018202246,0.01713754,4.223152e-05
56,F1044N.VOB,56,NA,0.000709113,0.014201206,3.378522e-05
57,F1044N.VOB,57,NA,9.48814e-05,0.011069106,5.349326e-05
58,F1044N.VOB,58,NA,6.2422e-05,0.008639952,0.00012106362
59,F1044N.VOB,59,NA,6.491888e-05,0.006860348,0.00013795628
60,F1044N.VOB,60,NA,7.240952e-05,0.005178626,0.00021678838
61,F1044N.VOB,61,NA,7.740328e-05,0.004787114,0.00040260704
62,F1044N.VOB,62,NA,9.238448e-05,0.004600256,0.000585611
63,F1044N.VOB,63,NA,0.00017727828,0.004253234,0.0007826912
64,F1044N.VOB,64,NA,0.00029463168,0.004306622,0.0013851948
65,F1044N.VOB,65,NA,0.00039450676,0.00413756,0.0019342044
66,F1044N.VOB,66,NA,0.0004544318,0.003950702,0.002379042
67,F1044N.VOB,67,NA,0.000494382,0.004306622,0.002722524
68,F1044N.VOB,68,NA,0.0004893884,0.004457888,0.002770386
69,F1044N.VOB,69,NA,0.0004169788,0.004244338,0.002418456
70,F1044N.VOB,70,NA,0.0003370788,0.004431196,0.002035558
71,F1044N.VOB,71,NA,0.00027216,0.00423544,0.0015372272
72,F1044N.VOB,72,NA,0.0002421974,0.003986296,0.0011120968
73,F1044N.VOB,73,NA,0.0001797754,0.00419095,0.000850262
74,F1044N.VOB,74,NA,0.0002147318,0.004484582,0.00061095
75,F1044N.VOB,75,NA,0.0002471912,0.004244336,0.0003744526
76,F1044N.VOB,76,NA,0.00024968808,0.004431194,0.0002533888
77,F1044N.VOB,77,NA,0.0002222224,0.004368908,0.0001576642
78,F1044N.VOB,78,NA,0.00019975044,0.003843928,0.00010698644
79,F1044N.VOB,79,NA,0.00013483144,0.003585886,7.038588e-05
80,F1044N.VOB,80,NA,8.239696e-05,0.00370156,5.912414e-05
81,F1044N.VOB,81,NA,0.00012484388,0.003292254,3.660074e-05
82,F1044N.VOB,82,NA,0.00015730336,0.00317658,1.126174e-05
83,F1044N.VOB,83,NA,0.00021722852,0.003407926,8.4463e-06
84,F1044N.VOB,84,NA,0.00027215992,0.003648172,1.126172e-05
85,F1044N.VOB,85,NA,0.0003370788,0.00379054,8.4463e-06
86,F1044N.VOB,86,NA,0.00028714124,0.004253234,1.126174e-05
87,F1044N.VOB,87,NA,0.00025218488,0.00392401,4.786234e-05
88,F1044N.VOB,88,NA,0.00019475668,0.004110868,8.164754e-05
89,F1044N.VOB,89,NA,0.00011985032,0.004084174,9.572472e-05
90,F1044N.VOB,90,NA,4.993768e-05,0.004039684,0.00010135558
91,F1044N.VOB,91,NA,5.243456e-05,0.004066378,9.854014e-05
92,F1044N.VOB,92,NA,5.99252e-05,0.004368908,6.193954e-05
93,F1044N.VOB,93,NA,4.744072e-05,0.003977398,2.815434e-05
94,F1044N.VOB,94,NA,5.992512e-05,0.003941806,1.126174e-05
95,F1044N.VOB,95,NA,7.740336e-05,0.003932908,2.81544e-06
96,F1044N.VOB,96,NA,0.00013732844,0.003523602,2.81544e-06
97,F1044N.VOB,97,NA,0.00022721616,0.003541398,2.81544e-06
98,F1044N.VOB,98,NA,0.00068164864,0.003870622,2.81544e-06
99,F1044N.VOB,99,NA,0.0020049936,0.00362148,0
100,F1044N.VOB,100,NA,0.0026691636,0.003808338,0
101,F1044N.VOB,101,NA,0.002883895,0.004110868,0
102,F1044N.VOB,102,NA,0.003358302,0.003781644,0
103,F1044N.VOB,103,NA,0.003081148,0.003470216,2.81544e-06
104,F1044N.VOB,104,NA,0.001820225,0.00362148,8.4463e-06
105,F1044N.VOB,105,NA,0.0012309612,0.003283356,8.4463e-06
106,F1044N.VOB,106,NA,0.0011036206,0.003425724,8.4463e-06
107,F1044N.VOB,107,NA,0.0006142322,0.003559192,8.4463e-06
108,F1044N.VOB,108,NA,0.0005243444,0.003986294,5.63086e-06
109,F1044N.VOB,109,NA,0.0005043694,0.004306622,1.68926e-05
110,F1044N.VOB,110,NA,0.000451935,0.004440092,7.32012e-05
111,F1044N.VOB,111,NA,0.0004069912,0.004110866,7.32012e-05
112,F1044N.VOB,112,NA,0.0005368296,0.004306622,7.601664e-05
113,F1044N.VOB,113,NA,0.0005767798,0.004164254,7.601664e-05
114,F1044N.VOB,114,NA,0.0005767798,0.003924008,5.912404e-05
115,F1044N.VOB,115,NA,0.000751562,0.004101968,2.81544e-06
116,F1044N.VOB,116,NA,0.0011810244,0.004164254,2.81544e-06
117,F1044N.VOB,117,NA,0.0018651684,0.003941804,2.81544e-06
118,F1044N.VOB,118,NA,0.002993758,0.003835028,2.81544e-06
119,F1044N.VOB,119,NA,0.00426467,0.003746048,8.4463e-06
120,F1044N.VOB,120,NA,0.004956304,0.00355919,1.68926e-05
121,F1044N.VOB,121,NA,0.004716604,0.003772742,1.970804e-05
122,F1044N.VOB,122,NA,0.0040099874,0.004021886,1.970804e-05
123,F1044N.VOB,123,NA,0.0029013728,0.003843928,6.757044e-05
124,F1044N.VOB,124,NA,0.001730336,0.00414646,0.00014358718
125,F1044N.VOB,125,NA,0.0008539324,0.004288828,0.00016611068
126,F1044N.VOB,126,NA,0.000599251,0.004199848,0.00017174154
127,F1044N.VOB,127,NA,0.0004669164,0.004271032,0.00017455696
128,F1044N.VOB,128,NA,0.0003645444,0.004422296,0.00012669456
129,F1044N.VOB,129,NA,0.000247191,0.00392401,5.912414e-05
130,F1044N.VOB,130,NA,0.000224719,0.003861724,2.815434e-05
131,F1044N.VOB,131,NA,0.000224719,0.003754948,1.970804e-05
132,F1044N.VOB,132,NA,0.0001598002,0.003407926,1.407718e-05
133,F1044N.VOB,133,NA,0.00011485632,0.003461314,3.096978e-05
134,F1044N.VOB,134,NA,7.490628e-05,0.003585884,1.970804e-05
135,F1044N.VOB,135,NA,8.489388e-05,0.003399026,2.53389e-05
136,F1044N.VOB,136,NA,0.00013483148,0.003612578,3.660064e-05
137,F1044N.VOB,137,NA,0.00022721608,0.003924008,4.786238e-05
138,F1044N.VOB,138,NA,0.0002247192,0.00382613,5.349318e-05
139,F1044N.VOB,139,NA,0.00024719104,0.003906212,0.00012669454
140,F1044N.VOB,140,NA,0.00023720344,0.00404858,0.00014640268
141,F1044N.VOB,141,NA,0.00014232212,0.003772742,0.00013795638
142,F1044N.VOB,142,NA,7.990012e-05,0.003639272,0.0001323255
143,F1044N.VOB,143,NA,9.737828e-05,0.003683762,0.00011261754
144,F1044N.VOB,144,NA,6.991268e-05,0.003932906,3.660074e-05
145,F1044N.VOB,145,NA,0.00012983768,0.00422654,5.630874e-05
146,F1044N.VOB,146,NA,0.000227216,0.004217642,0.0004673613
147,F1044N.VOB,147,NA,0.0008339574,0.00400409,0.00138519244
148,F1044N.VOB,148,NA,0.0018377026,0.004128662,0.002601461
149,F1044N.VOB,149,NA,0.0029188506,0.003941804,0.003705111
150,F1044N.VOB,150,NA,0.0037078652,0.00339013,0.004541294
151,F1044N.VOB,151,NA,0.004259676,0.003603682,0.004808762
152,F1044N.VOB,152,NA,0.004244694,0.00370156,0.0040654878
153,F1044N.VOB,153,NA,0.004149812,0.003585886,0.002905528
154,F1044N.VOB,154,NA,0.00485643,0.003532498,0.0018891564
155,F1044N.VOB,155,NA,0.006159806,0.003710456,0.0011036512
156,F1044N.VOB,156,NA,0.00763796,0.00364817,0.0004758084
157,F1044N.VOB,157,NA,0.008916362,0.00404858,0.0004166842
158,F1044N.VOB,158,NA,0.00995007,0.00400409,0.00037726804
159,F1044N.VOB,159,NA,0.010187264,0.00387952,0.00034911384
160,F1044N.VOB,160,NA,0.010619224,0.003870622,0.00036037544
161,F1044N.VOB,161,NA,0.010826464,0.003737152,0.00039134524
162,F1044N.VOB,162,NA,0.010659174,0.003443518,0.00032377484
163,F1044N.VOB,163,NA,0.010746574,0.0035236,0.0003547446
164,F1044N.VOB,164,NA,0.011702894,0.003639272,0.0003857142
165,F1044N.VOB,165,NA,0.012017494,0.003523598,0.0003434828
166,F1044N.VOB,166,NA,0.011620488,0.003808334,0.00035756
167,F1044N.VOB,167,NA,0.011313372,0.00369266,0.0003350366
168,F1044N.VOB,168,NA,0.010973788,0.00347911,0.00030406684
169,F1044N.VOB,169,NA,0.009675404,0.003772744,0.00023086564
170,F1044N.VOB,170,NA,0.00819975,0.003906214,0.00016892608
171,F1044N.VOB,171,NA,0.007495632,0.00356809,8.164762e-05
172,F1044N.VOB,172,NA,0.007013734,0.003665968,6.193956e-05
173,F1044N.VOB,173,NA,0.005947566,0.003986294,5.63087e-05
174,F1044N.VOB,174,NA,0.004796506,0.003852824,7.03859e-05
175,F1044N.VOB,175,NA,0.0038402,0.003888416,9.572486e-05
176,F1044N.VOB,176,NA,0.003008738,0.0039596,0.00011261752
177,F1044N.VOB,177,NA,0.002364544,0.003888416,0.00011261752
178,F1044N.VOB,178,NA,0.001995006,0.003941804,0.00010698664
179,F1044N.VOB,179,NA,0.001962546,0.003950702,7.601684e-05
180,F1044N.VOB,180,NA,0.002699126,0.004529072,4.786244e-05
181,F1044N.VOB,181,NA,0.00422472,0.005018462,1.970804e-05
182,F1044N.VOB,182,NA,0.006089894,0.00533879,1.126174e-05
183,F1044N.VOB,183,NA,0.007897644,0.00533879,1.126174e-05
184,F1044N.VOB,184,NA,0.009186034,0.005614628,1.407718e-05
185,F1044N.VOB,185,NA,0.009338344,0.005089646,1.970804e-05
186,F1044N.VOB,186,NA,0.008454448,0.004662542,1.970804e-05
187,F1044N.VOB,187,NA,0.00701624,0.004920584,1.68926e-05
188,F1044N.VOB,188,NA,0.005453184,0.004769318,8.4463e-06
189,F1044N.VOB,189,NA,0.003957552,0.004422296,1.126172e-05
190,F1044N.VOB,190,NA,0.002801496,0.00436001,5.63086e-06
191,F1044N.VOB,191,NA,0.0019475636,0.004440092,1.407716e-05
192,F1044N.VOB,192,NA,0.0013907594,0.004128662,4.786236e-05
193,F1044N.VOB,193,NA,0.0010362032,0.00413756,0.00012106356
194,F1044N.VOB,194,NA,0.0008789006,0.003906214,0.0001661105
195,F1044N.VOB,195,NA,0.0008364544,0.003683766,0.0002055265
196,F1044N.VOB,196,NA,0.0008414482,0.003674868,0.0002364962
197,F1044N.VOB,197,NA,0.0008314606,0.00339903,0.00022241904
198,F1044N.VOB,198,NA,0.0008314606,0.003301152,0.00017174124
199,F1044N.VOB,199,NA,0.0008913858,0.003683764,0.00014640244
200,F1044N.VOB,200,NA,0.000953808,0.003861722,0.00012950984
201,F1044N.VOB,201,NA,0.0010387026,0.003621476,0.00012950984
202,F1044N.VOB,202,NA,0.0011136084,0.003657068,0.0001323252
203,F1044N.VOB,203,NA,0.001143571,0.003772742,0.0001520334
204,F1044N.VOB,204,NA,0.0010836458,0.003576986,0.00014077158
205,F1044N.VOB,205,NA,0.000971286,0.003817232,0.00015203338
206,F1044N.VOB,206,NA,0.0008164788,0.004146458,0.00011824824
207,F1044N.VOB,207,NA,0.0006891386,0.004119764,0.00010417114
208,F1044N.VOB,208,NA,0.000596754,0.004333316,9.572474e-05
209,F1044N.VOB,209,NA,0.000534332,0.004431194,0.0001013556
210,F1044N.VOB,210,NA,0.000451935,0.00418205,0.0001013556
211,F1044N.VOB,211,NA,0.00033957548,0.00400409,0.00010417104
212,F1044N.VOB,212,NA,0.00024469408,0.004057478,9.572474e-05
213,F1044N.VOB,213,NA,0.00015730332,0.003657068,6.193954e-05
214,F1044N.VOB,214,NA,8.73908e-05,0.003541394,4.22315e-05
215,F1044N.VOB,215,NA,4.99376e-05,0.003532496,1.126174e-05
216,F1044N.VOB,216,NA,4.99376e-05,0.003817232,2.81544e-06
217,F1044N.VOB,217,NA,3.74532e-05,0.004110866,2.81544e-06
218,F1044N.VOB,218,NA,1.747816e-05,0.004279928,2.81544e-06
219,F1044N.VOB,219,NA,1.498128e-05,0.004119766,8.4463e-06
220,F1044N.VOB,220,NA,1.747816e-05,0.00427993,1.68926e-05
221,F1044N.VOB,221,NA,2.49688e-06,0.004021888,1.970804e-05
222,F1044N.VOB,222,NA,7.49064e-06,0.003621478,2.252348e-05
223,F1044N.VOB,223,NA,7.49064e-06,0.003639274,2.533892e-05
224,F1044N.VOB,224,NA,7.49064e-06,0.003746048,3.660066e-05
225,F1044N.VOB,225,NA,4.99376e-06,0.003532496,0.00010980192
226,F1044N.VOB,226,NA,7.49064e-06,0.003452414,0.00025620448
227,F1044N.VOB,227,NA,2.49688e-06,0.003665966,0.00032940584
228,F1044N.VOB,228,NA,2.247192e-05,0.003665966,0.0004335768
229,F1044N.VOB,229,NA,2.247192e-05,0.003888416,0.0007151202
230,F1044N.VOB,230,NA,2.247192e-05,0.00387062,0.0006982276
231,F1044N.VOB,231,NA,1.997504e-05,0.003790538,0.0006025028
232,F1044N.VOB,232,NA,2.247192e-05,0.003763844,0.0006700732
233,F1044N.VOB,233,NA,2.49688e-06,0.004021886,0.0005856102
234,F1044N.VOB,234,NA,2.49688e-06,0.003950702,0.0003237748
235,F1044N.VOB,235,NA,1.498128e-05,0.004333316,0.0003096976
236,F1044N.VOB,236,NA,1.747816e-05,0.00453797,0.0002646507
237,F1044N.VOB,237,NA,2.247192e-05,0.004351112,0.0001210635
238,F1044N.VOB,238,NA,9.488132e-05,0.00404858,0.0001210635
239,F1044N.VOB,239,NA,0.00014731572,0.003941804,0.0001013555
240,F1044N.VOB,240,NA,0.00051685332,0.003639272,0.0001520333
241,F1044N.VOB,241,NA,0.00180274644,0.003790538,0.000273097
242,F1044N.VOB,242,NA,0.0036204738,0.003924008,0.0003688218
243,F1044N.VOB,243,NA,0.0053757804,0.00382613,0.000382899
244,F1044N.VOB,244,NA,0.007081148,0.004217642,0.000408238
245,F1044N.VOB,245,NA,0.008397004,0.004351112,0.0003322214
246,F1044N.VOB,246,NA,0.009178534,0.004012988,0.000239312
247,F1044N.VOB,247,NA,0.009423236,0.00400409,0.0002674664
248,F1044N.VOB,248,NA,0.01012486,0.003826132,0.0002590202
249,F1044N.VOB,249,NA,0.011682918,0.003301152,0.0002533892
250,F1044N.VOB,250,NA,0.01335332,0.003212172,0.0003181442
251,F1044N.VOB,251,NA,0.01467166,0.003256662,0.0005011476
252,F1044N.VOB,252,NA,0.01642196,0.003327846,0.0009459864
253,F1044N.VOB,253,NA,0.0176629,0.003861724,0.00220167
254,F1044N.VOB,254,NA,0.01799248,0.004101968,0.0041358734
255,F1044N.VOB,255,NA,0.01780272,0.00409307,0.006222104
256,F1044N.VOB,256,NA,0.01735078,0.0044045,0.007900102
257,F1044N.VOB,257,NA,0.01616726,0.004253234,0.009110738
258,F1044N.VOB,258,NA,0.01444692,0.004021886,0.009513346
259,F1044N.VOB,259,NA,0.01224218,0.004457888,0.009105108
260,F1044N.VOB,260,NA,0.01035205,0.004511276,0.00820136
261,F1044N.VOB,261,NA,0.00911111,0.003959602,0.0073511
262,F1044N.VOB,262,NA,0.00865917,0.003986296,0.00627842
263,F1044N.VOB,263,NA,0.00887889,0.003826132,0.004972058
264,F1044N.VOB,264,NA,0.00887889,0.00334564,0.003696666
265,F1044N.VOB,265,NA,0.009498116,0.003461314,0.0025085524
266,F1044N.VOB,266,NA,0.010302116,0.003657068,0.0014696567
267,F1044N.VOB,267,NA,0.010474416,0.003505802,0.00078269074
268,F1044N.VOB,268,NA,0.011173536,0.003763844,0.00040542218
269,F1044N.VOB,269,NA,0.013535576,0.003550294,0.00011824818
270,F1044N.VOB,270,NA,0.01516354,0.003399028,4.223152e-05
271,F1044N.VOB,271,NA,0.01616228,0.003585886,3.378522e-05
272,F1044N.VOB,272,NA,0.0180624,0.003683764,1.407718e-05
273,F1044N.VOB,273,NA,0.01836454,0.003407926,1.126174e-05
274,F1044N.VOB,274,NA,0.01883646,0.003585884,1.407718e-05
275,F1044N.VOB,275,NA,0.01870162,0.003665966,2.81544e-06
276,F1044N.VOB,276,NA,0.0191286,0.003523598,2.81544e-06
277,F1044N.VOB,277,NA,0.01843946,0.003808334,2.81544e-06
278,F1044N.VOB,278,NA,0.01777278,0.003950702,2.81544e-06
279,F1044N.VOB,279,NA,0.01646192,0.003835028,0
280,F1044N.VOB,280,NA,0.01549564,0.003977396,1.68926e-05
281,F1044N.VOB,281,NA,0.01396504,0.004030784,2.815434e-05
282,F1044N.VOB,282,NA,0.013603,0.00364817,4.504694e-05
283,F1044N.VOB,283,NA,0.012973792,0.003683762,0.00027591294
284,F1044N.VOB,284,NA,0.013133592,0.003701558,0.00072638294
285,F1044N.VOB,285,NA,0.013685392,0.003345638,0.00123597634
286,F1044N.VOB,286,NA,0.013183526,0.00320327,0.0016554766
287,F1044N.VOB,287,NA,0.013076146,0.003390128,0.001911682
288,F1044N.VOB,288,NA,0.013518094,0.003630374,0.001903236
289,F1044N.VOB,289,NA,0.012571774,0.004012988,0.0015794606
290,F1044N.VOB,290,NA,0.012701614,0.004155356,0.0011768538
291,F1044N.VOB,291,NA,0.01358302,0.004119766,0.0008024004
292,F1044N.VOB,292,NA,0.01365044,0.004297726,0.0005743494
293,F1044N.VOB,293,NA,0.01348564,0.004128664,0.000394161
294,F1044N.VOB,294,NA,0.01476404,0.003977398,0.0003772684
295,F1044N.VOB,295,NA,0.01482396,0.004199848,0.0004392078
296,F1044N.VOB,296,NA,0.01453682,0.004413398,0.0005208554
297,F1044N.VOB,297,NA,0.01427964,0.003950704,0.000641919
298,F1044N.VOB,298,NA,0.01438702,0.004039684,0.0007967678
299,F1044N.VOB,299,NA,0.01386018,0.004021888,0.0010360798
300,F1044N.VOB,300,NA,0.0127366,0.00357699,0.0013429612
301,F1044N.VOB,301,NA,0.01250188,0.00336344,0.001742753
302,F1044N.VOB,302,NA,0.01228466,0.003559194,0.0021059444
303,F1044N.VOB,303,NA,0.01241948,0.003301152,0.002410012
304,F1044N.VOB,304,NA,0.011435708,0.003452418,0.002519814
305,F1044N.VOB,305,NA,0.011735328,0.003710458,0.002440982
306,F1044N.VOB,306,NA,0.010936332,0.003754946,0.002328364
307,F1044N.VOB,307,NA,0.010416972,0.004128662,0.002215746
308,F1044N.VOB,308,NA,0.010584272,0.004190948,0.00208342
309,F1044N.VOB,309,NA,0.011847684,0.00365707,0.001998956
310,F1044N.VOB,310,NA,0.012729084,0.003674866,0.002103128
311,F1044N.VOB,311,NA,0.01408988,0.003710458,0.00233681
312,F1044N.VOB,312,NA,0.01430712,0.003407926,0.002511368
313,F1044N.VOB,313,NA,0.013607986,0.00343462,0.002562046
314,F1044N.VOB,314,NA,0.012167296,0.004012988,0.002435352
315,F1044N.VOB,315,NA,0.010636708,0.004146458,0.0020045904
316,F1044N.VOB,316,NA,0.009435712,0.005445564,0.0013936408
317,F1044N.VOB,317,NA,0.008496878,0.006468832,0.0008305532
318,F1044N.VOB,318,NA,0.007570536,0.007554386,0.0004335766
319,F1044N.VOB,319,NA,0.00671161,0.008346306,0.0001942649
320,F1044N.VOB,320,NA,0.006069912,0.008978064,0.00011824824
321,F1044N.VOB,321,NA,0.005637952,0.007910306,7.320128e-05
322,F1044N.VOB,322,NA,0.005348314,0.007020508,4.786232e-05
323,F1044N.VOB,323,NA,0.005198502,0.006184098,2.533892e-05
324,F1044N.VOB,324,NA,0.005191012,0.005712506,1.689262e-05
325,F1044N.VOB,325,NA,0.005740324,0.00569471,5.63088e-06
326,F1044N.VOB,326,NA,0.00716354,0.005570138,2.81544e-06
327,F1044N.VOB,327,NA,0.008956292,0.005312096,0
328,F1044N.VOB,328,NA,0.01111858,0.005080748,5.63086e-06
329,F1044N.VOB,329,NA,0.013900106,0.004520174,1.970804e-05
330,F1044N.VOB,330,NA,0.01610486,0.003710456,3.660064e-05
331,F1044N.VOB,331,NA,0.01675904,0.003852824,3.660064e-05
332,F1044N.VOB,332,NA,0.015555552,0.003897314,3.660064e-05
333,F1044N.VOB,333,NA,0.014257184,0.00361258,3.096978e-05
334,F1044N.VOB,334,NA,0.012851444,0.003648172,1.970804e-05
335,F1044N.VOB,335,NA,0.011498124,0.003505804,2.81544e-06
336,F1044N.VOB,336,NA,0.010808984,0.00334564,5.63088e-06
337,F1044N.VOB,337,NA,0.011647932,0.003550294,5.63088e-06
338,F1044N.VOB,338,NA,0.01289638,0.003843926,1.126174e-05
339,F1044N.VOB,339,NA,0.01424468,0.003817232,8.4463e-06
340,F1044N.VOB,340,NA,0.01528088,0.004235438,8.4463e-06
341,F1044N.VOB,341,NA,0.01556054,0.004244336,8.4463e-06
342,F1044N.VOB,342,NA,0.01570286,0.004279928,8.4463e-06
343,F1044N.VOB,343,NA,0.0159051,0.004689236,2.81544e-06
344,F1044N.VOB,344,NA,0.01607988,0.004698134,2.81544e-06
345,F1044N.VOB,345,NA,0.01632208,0.00419095,2.81544e-06
346,F1044N.VOB,346,NA,0.01680148,0.004244338,0
347,F1044N.VOB,347,NA,0.01651184,0.004075276,2.81544e-06
348,F1044N.VOB,348,NA,0.015285872,0.003505804,5.63088e-06
349,F1044N.VOB,349,NA,0.013061162,0.003514702,5.63088e-06
350,F1044N.VOB,350,NA,0.010464412,0.003817232,5.63088e-06
351,F1044N.VOB,351,NA,0.00766541,0.003612578,5.63088e-06
352,F1044N.VOB,352,NA,0.0054132328,0.00382613,5.63088e-06
353,F1044N.VOB,353,NA,0.0035081134,0.003852824,2.81544e-06
354,F1044N.VOB,354,NA,0.0020624212,0.003710456,2.81544e-06
355,F1044N.VOB,355,NA,0.0009787762,0.003683762,2.81544e-06
356,F1044N.VOB,356,NA,0.0004993758,0.003843926,2.81544e-06
357,F1044N.VOB,357,NA,0.0003445694,0.0035147,0
358,F1044N.VOB,358,NA,0.000354557,0.003728252,0
359,F1044N.VOB,359,NA,0.00022721608,0.003710456,5.63086e-06
360,F1044N.VOB,360,NA,0.00018726612,0.003585884,6.193946e-05
361,F1044N.VOB,361,NA,0.00013732852,0.00382613,0.00022805006
362,F1044N.VOB,362,NA,0.00010237212,0.004128662,0.00034911366
363,F1044N.VOB,363,NA,3.495632e-05,0.003879518,0.00038008346
364,F1044N.VOB,364,NA,8.988764e-05,0.004075274,0.0004082378
365,F1044N.VOB,365,NA,0.0003096126,0.004101968,0.00037163724
366,F1044N.VOB,366,NA,0.0009662926,0.003835028,0.00025620444
367,F1044N.VOB,367,NA,0.0014456926,0.003665966,0.00018018784
368,F1044N.VOB,368,NA,0.0015730334,0.003763844,0.00015203348
369,F1044N.VOB,369,NA,0.0015855178,0.003594782,0.00016892608
370,F1044N.VOB,370,NA,0.0013782772,0.003585884,0.00020834224
371,F1044N.VOB,371,NA,0.0007565536,0.003639272,0.00018581884
372,F1044N.VOB,372,NA,0.0004219726,0.003790538,0.00015203358
373,F1044N.VOB,373,NA,0.0006541814,0.003932906,0.00016892618
374,F1044N.VOB,374,NA,0.0010387008,0.00409307,0.00013232556
375,F1044N.VOB,375,NA,0.0013682894,0.004173152,8.727854e-05
376,F1044N.VOB,376,NA,0.001650437,0.004324418,6.4755e-05
377,F1044N.VOB,377,NA,0.0016229714,0.004084172,5.349326e-05
378,F1044N.VOB,378,NA,0.001340825,0.004021886,3.378522e-05
379,F1044N.VOB,379,NA,0.0010586776,0.00422654,1.970804e-05
380,F1044N.VOB,380,NA,0.000771536,0.004235438,5.63086e-06
381,F1044N.VOB,381,NA,0.0005193508,0.003879518,2.81544e-06
382,F1044N.VOB,382,NA,0.0004794006,0.004466786,5.63088e-06
383,F1044N.VOB,383,NA,0.0004444444,0.006717968,8.44632e-06
384,F1044N.VOB,384,NA,0.0003171036,0.010864428,8.44632e-06
385,F1044N.VOB,385,NA,0.000307116,0.017075224,1.126176e-05
386,F1044N.VOB,386,NA,0.0002921348,0.022298336,1.126176e-05
387,F1044N.VOB,387,NA,0.0002521848,0.02709434,1.126176e-05
388,F1044N.VOB,388,NA,0.0002322098,0.03286914,1.970806e-05
389,F1044N.VOB,389,NA,0.000229713,0.03476442,2.25235e-05
390,F1044N.VOB,390,NA,0.0001947568,0.03297592,1.970806e-05
