Time (ms),Upper body mq,Left Hand mq,Right Hand mq,Upper body mq.1,Left Hand mq.1,Right Hand mq.1
18522,8.786727,4.249669,0.0,4.399422,0.0,0.08051599999999999
18600,7.648781,0.622096,0.0,2.192304,0.0,0.079263
18750,9.521732,1.1413360000000001,0.0,11.296982,0.0,0.047392000000000004
18850,16.85342,2.303328,0.0,7.945136,0.0,0.039669
18950,15.074060999999999,1.087146,0.0,3.784932,0.0,0.028862
19018,11.439523,0.44737200000000005,2.419709,3.563218,0.0,0.014119999999999999
19100,23.123369,0.10726199999999998,7.605419,5.631958,0.0,0.015615
19200,93.653816,24.855196,9.001302,3.3614900000000003,0.0,0.000708
19300,20.029726,0.0,2.328223,2.172701,0.0,0.003824
19450,99.91194899999999,24.353218,10.047075,5.374045,0.0,0.015305000000000001
19550,7.4328009999999995,0.252817,0.465922,4.465229,0.0,0.00481
19650,159.626587,36.030041,13.036154,17.705875,0.0,0.006229999999999999
19750,23.10902,0.0,3.635853,7.6831130000000005,0.0,0.052025
19850,185.777161,48.819592,15.999535,8.419939999999999,0.0,0.020814
19954,7.029267,0.297493,0.845464,15.965329999999998,0.0,0.010251999999999999
20054,15.009351,2.6060529999999997,1.462341,21.593466,0.0,0.009663
20150,5.813076000000001,1.202013,0.33005500000000004,7.264823,0.0,0.038202999999999994
20282,5.417194,0.8268780000000001,0.585653,4.238654,0.0,0.020497
20382,5.1196660000000005,1.074726,0.872216,2.981055,0.0,0.020477000000000002
20482,6.770426,1.017015,1.042817,9.107083,0.0,0.045558
20582,8.970882000000001,0.347954,1.354523,6.295405000000001,0.0,0.059523
20650,10.769039,4.69476,0.733722,8.386474,0.0,0.12346800000000001
20746,5.71234,0.6359899999999999,0.6081300000000001,8.280536999999999,0.0,0.183703
20846,7.309736999999999,0.688005,0.5409149999999999,12.647602000000001,0.0,0.20835
20950,68.328453,17.463305,7.707139,11.103977,0.0,0.139205
21082,69.565407,19.017735000000002,4.730933,5.629353,0.0,0.059821000000000006
21150,136.844437,37.333149,12.279301,16.395364999999998,0.0,0.035539999999999995
21282,135.331375,37.584022999999995,10.786963,5.741015,0.0,0.06879199999999999
21382,6.239335,0.7521909999999999,3.4651980000000004,9.513259,0.0,0.075794
21446,6.696425,0.166738,4.266013,3.5632879999999996,0.0,0.046991000000000005
21546,3.048428,0.225978,1.414165,3.151104,0.0,0.050955
21650,2.808728,0.19991099999999998,0.803268,11.391843,0.0,0.070187
21778,1.565821,0.110239,0.15315,5.903461,0.0,0.07672999999999999
21982,2.928919,0.062403999999999994,1.264718,6.277959,0.0,0.088375
22082,1.256365,0.215968,0.440391,2.4180759999999997,0.0,0.100513
22146,5.4649980000000005,0.9904569999999999,0.260791,8.836714,0.0,0.050049
22250,140.061768,37.45715,11.397763000000001,10.215541,0.0,0.019253
22350,142.611267,37.592009999999995,16.106228,4.833371,0.0,0.017891999999999998
22482,5.19112,0.645564,0.0,9.798708999999999,0.0,0.014868000000000001
22582,2.811922,0.090077,0.0,1.480673,0.0,0.016801
22682,2.115344,0.3767,0.0,1.323213,0.0,0.01923
22782,6.657288,1.6852150000000001,0.0,5.988325,0.0,0.023484
22882,3.023619,0.044514,0.0,3.7751050000000004,0.0,0.029719
22978,2.822458,0.478058,0.0,3.191737,0.0,0.006125
23046,1.742909,0.471442,0.0,26.961689,0.0,10.46969
23146,3.0837939999999997,0.487849,0.0,18.489655,0.0,4.503774
23250,5.801707,0.375085,0.0,20.033796,0.0,6.306725
23350,87.48691600000001,24.934153,8.233413,5.475611,0.0,1.072471
23450,17.228912,0.0,5.419593,2.511612,0.0,0.396847
23582,97.94785300000001,25.376022,11.642076,1.4612450000000001,0.0,0.228187
23678,20.379639,0.261752,7.9546,1.536982,0.0,0.43204799999999993
23778,7.496686,1.068241,0.976491,1.645973,0.0,0.294161
23842,17.337406,0.99716,8.045805999999999,0.9014639999999999,0.0,0.198953
23942,8.577663000000001,0.10787200000000001,2.059227,31.597887,0.0,10.484713000000001
24050,13.009817,0.233073,0.841309,23.296284,0.0,6.642042999999999
24178,17.613932000000002,0.270923,0.0,30.412607,0.0,3.5429129999999995
24278,6.708819,0.10030399999999999,0.0,14.592594,0.0,0.7406659999999999
24378,6.196719,0.588266,0.0,8.050169,0.0,0.044111000000000004
24482,4.625525,0.502355,0.0,13.212239000000002,0.0,0.353966
24546,2.144323,0.196553,0.0,7.648465,0.0,0.270021
24646,1.646334,0.346325,0.0,37.44875,0.0,0.28944899999999996
24742,1.2921719999999999,0.22440700000000002,0.0,19.555559,0.0,0.26408899999999996
24850,4.128149,0.11647300000000001,0.0,16.939664999999998,0.0,0.24172
24974,4.013383999999999,0.428687,0.0,6.6061559999999995,0.0,0.150325
25050,191.77844199999998,49.059684999999995,19.135738,5.182118,0.0,0.072383
25178,189.118759,49.865803,16.374701,20.096979,0.0,0.07285599999999999
25246,3.3372949999999997,0.123606,0.0,16.680319,0.0,0.02584
25342,7.595513,0.91056,0.0,5.654595,0.0,0.028827999999999996
25442,3.591105,0.290626,0.0,4.090815,0.0,0.020913
25550,3.275198,0.056852999999999994,0.0,3.2036279999999997,0.0,0.021190999999999998
25678,4.591381,1.6261219999999998,0.0,6.268008999999999,0.0,0.027302
25778,1.0453729999999999,0.251836,0.0,3.442999,0.0,0.012912999999999999
25874,8.614325,1.911892,0.0,4.366169999999999,0.0,0.006903
25974,1.190505,0.207925,0.0,5.346982,0.0,0.005423
26078,2.9215869999999997,0.5085270000000001,0.0,5.98337,0.0,0.008164
26142,3.2270630000000002,0.586788,0.0,3.990852,0.0,0.007447
26250,4.570437999999999,0.9594739999999999,0.0,10.398085,0.0,0.041781
26374,6.4411629999999995,2.319141,0.0,16.222031,0.0,10.019977
26474,3.75061,0.35683200000000004,0.0,12.08151,0.0,7.451017
26574,3.1419080000000004,1.2487540000000001,0.0,6.668308000000001,0.0,2.7977060000000002
26674,3.7562339999999996,1.072624,0.0,3.5594930000000002,0.0,1.021556
26774,1.7807400000000002,0.7384109999999999,0.0,11.669505000000001,0.0,4.015093
26842,1.9020400000000002,0.371055,0.0,5.779428,0.0,1.62531
26950,3.136636,0.237394,0.6800109999999999,3.370139,0.0,0.8644540000000001
27150,5.924551,1.06372,0.705426,10.348252,0.0,0.938371
27278,0.8916620000000001,0.156907,0.0,2.217811,0.0,0.186353
27374,0.77055,0.06423999999999999,0.0,7.440358,0.0,0.087977
27470,0.990917,0.296763,0.0,4.6345529999999995,0.0,0.0627
27750,143.58421299999998,36.964928,12.355653,11.095507000000001,0.0,2.9425830000000004
